run_id,kind,weight_type,targeting,rng_seed,n,edges,seed_frac,seed_count,theta_mean,theta_sd,max_steps,final_adoption,steps_to_converge,xi_d_1,xi_a_1.5
5641,small_world,degree,degree,5691811,100,300,0.03,3,0.45,0.1,50,0.03,0,0.79,0.8520175612568665
5642,small_world,degree,degree,5692820,100,300,0.03,3,0.45,0.1,50,0.03,0,0.71,0.8530213593723346
5643,small_world,degree,degree,5693829,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7366666666666664,0.8507608146792063
5644,small_world,degree,degree,5694838,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7066666666666667,0.8461215217763033
5645,small_world,degree,degree,5695847,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7200000000000001,0.8406445837276434
5646,small_world,degree,degree,5696856,100,300,0.03,3,0.45,0.1,50,0.04,1,0.6799999999999998,0.8174816091876982
5647,small_world,degree,degree,5697865,100,300,0.03,3,0.45,0.1,50,0.03,0,0.715,0.8629087742450875
5648,small_world,degree,degree,5698874,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.8571486023644325
5649,small_world,degree,degree,5699883,100,300,0.03,3,0.45,0.1,50,0.03,0,0.745,0.8659966427875119
5650,small_world,degree,degree,5700892,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.815910785660561
5651,small_world,degree,degree,5701901,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7,0.8387145880162454
5652,small_world,degree,degree,5702910,100,300,0.03,3,0.45,0.1,50,0.03,0,0.72,0.8510498769833198
5653,small_world,degree,degree,5703919,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.8557231615863381
5654,small_world,degree,degree,5704928,100,300,0.03,3,0.45,0.1,50,0.03,0,0.755,0.8515242106263607
5655,small_world,degree,degree,5705937,100,300,0.03,3,0.45,0.1,50,0.03,0,0.735,0.8597231273711242
5656,small_world,degree,degree,5706946,100,300,0.03,3,0.45,0.1,50,0.03,0,0.735,0.8392173751138527
5657,small_world,degree,degree,5707955,100,300,0.03,3,0.45,0.1,50,0.03,0,0.72,0.8535361864046414
5658,small_world,degree,degree,5708964,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.8495839985180457
5659,small_world,degree,degree,5709973,100,300,0.03,3,0.45,0.1,50,0.03,0,0.735,0.8387644914012151
5660,small_world,degree,degree,5710982,100,300,0.03,3,0.45,0.1,50,0.03,0,0.71,0.8458544849951583
5621,small_world,degree,degree,5671631,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.8591701193065385
5622,small_world,degree,degree,5672640,100,300,0.03,3,0.45,0.1,50,0.03,0,0.6866666666666663,0.8357977361079199
5623,small_world,degree,degree,5673649,100,300,0.03,3,0.45,0.1,50,0.04,1,0.685,0.8174672407886148
5624,small_world,degree,degree,5674658,100,300,0.03,3,0.45,0.1,50,0.03,0,0.685,0.8410263527550588
5625,small_world,degree,degree,5675667,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7,0.8430321133337366
5626,small_world,degree,degree,5676676,100,300,0.03,3,0.45,0.1,50,0.03,0,0.735,0.8481021456307185
5627,small_world,degree,degree,5677685,100,300,0.03,3,0.45,0.1,50,0.03,0,0.6849999999999999,0.8334047019718069
5628,small_world,degree,degree,5678694,100,300,0.03,3,0.45,0.1,50,0.03,0,0.735,0.8641930153864346
5629,small_world,degree,degree,5679703,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.8519179062058646
5630,small_world,degree,degree,5680712,100,300,0.03,3,0.45,0.1,50,0.03,0,0.715,0.8467430906425681
5631,small_world,degree,degree,5681721,100,300,0.03,3,0.45,0.1,50,0.03,0,0.6950000000000001,0.8405807826684277
5632,small_world,degree,degree,5682730,100,300,0.03,3,0.45,0.1,50,0.04,1,0.6950000000000002,0.8098068978186101
5633,small_world,degree,degree,5683739,100,300,0.03,3,0.45,0.1,50,0.03,0,0.745,0.8536527463828186
5634,small_world,degree,degree,5684748,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7199999999999999,0.8241615802937092
5635,small_world,degree,degree,5685757,100,300,0.03,3,0.45,0.1,50,0.03,0,0.69,0.8413425609988434
5636,small_world,degree,degree,5686766,100,300,0.03,3,0.45,0.1,50,0.03,0,0.71,0.849619501219012
5637,small_world,degree,degree,5687775,100,300,0.03,3,0.45,0.1,50,0.03,0,0.71,0.8301326528248718
5638,small_world,degree,degree,5688784,100,300,0.03,3,0.45,0.1,50,0.03,0,0.71,0.8511907389286278
5639,small_world,degree,degree,5689793,100,300,0.03,3,0.45,0.1,50,0.04,1,0.69,0.8205572881241256
5640,small_world,degree,degree,5690802,100,300,0.03,3,0.45,0.1,50,0.16,10,0.52,0.5927092932392377
5661,small_world,degree,degree,5711991,100,300,0.03,3,0.45,0.1,50,0.03,0,0.72,0.8501153208354117
5662,small_world,degree,degree,5713000,100,300,0.03,3,0.45,0.1,50,0.04,1,0.725,0.8269277221503115
5663,small_world,degree,degree,5714009,100,300,0.03,3,0.45,0.1,50,0.03,0,0.715,0.8433292888844331
5664,small_world,degree,degree,5715018,100,300,0.03,3,0.45,0.1,50,0.03,0,0.72,0.8440002616118402
5665,small_world,degree,degree,5716027,100,300,0.03,3,0.45,0.1,50,0.03,0,0.71,0.8423947568521472
5666,small_world,degree,degree,5717036,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.8573334020598186
5667,small_world,degree,degree,5718045,100,300,0.03,3,0.45,0.1,50,0.1,3,0.725,0.7534115681617334
5668,small_world,degree,degree,5719054,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7100000000000001,0.8249214110573984
5669,small_world,degree,degree,5720063,100,300,0.03,3,0.45,0.1,50,0.03,0,0.6949999999999998,0.8485581901787733
5670,small_world,degree,degree,5721072,100,300,0.03,3,0.45,0.1,50,0.03,0,0.71,0.8450789521840205
5671,small_world,degree,degree,5722081,100,300,0.03,3,0.45,0.1,50,0.03,0,0.79,0.8669526105517796
5672,small_world,degree,degree,5723090,100,300,0.03,3,0.45,0.1,50,0.04,1,0.715,0.8167288324740102
5673,small_world,degree,degree,5724099,100,300,0.03,3,0.45,0.1,50,0.06,2,0.785,0.8026242418743027
5674,small_world,degree,degree,5725108,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8100000000000002,0.8717425237960853
5675,small_world,degree,degree,5726117,100,300,0.03,3,0.45,0.1,50,0.06,2,0.72,0.7893538202033825
5676,small_world,degree,degree,5727126,100,300,0.03,3,0.45,0.1,50,0.09,4,0.67,0.744530290318291
5677,small_world,degree,degree,5728135,100,300,0.03,3,0.45,0.1,50,0.03,0,0.715,0.8551481307748859
5678,small_world,degree,degree,5729144,100,300,0.03,3,0.45,0.1,50,0.03,0,0.6950000000000002,0.832731511624149
5679,small_world,degree,degree,5730153,100,300,0.03,3,0.45,0.1,50,0.03,0,0.78,0.8531383714323799
5680,small_world,degree,degree,5731162,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7250000000000002,0.8467509343933801
5701,small_world,degree,degree,5752351,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7300000000000001,0.833589554009962
5702,small_world,degree,degree,5753360,100,300,0.03,3,0.45,0.1,50,0.03,0,0.725,0.8341609140512332
5703,small_world,degree,degree,5754369,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7,0.8593625125002159
5704,small_world,degree,degree,5755378,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7066666666666667,0.8498189524510247
5705,small_world,degree,degree,5756387,100,300,0.03,3,0.45,0.1,50,0.05,1,0.65,0.8042496713889952
5706,small_world,degree,degree,5757396,100,300,0.03,3,0.45,0.1,50,0.08,4,0.7050000000000001,0.7463938295957918
5707,small_world,degree,degree,5758405,100,300,0.03,3,0.45,0.1,50,0.05,1,0.79,0.831289324942411
5708,small_world,degree,degree,5759414,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.8415791676092568
5709,small_world,degree,degree,5760423,100,300,0.03,3,0.45,0.1,50,0.13,6,0.62,0.6574437334029235
5710,small_world,degree,degree,5761432,100,300,0.03,3,0.45,0.1,50,0.04,1,0.745,0.8461099770913889
5711,small_world,degree,degree,5762441,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7100000000000001,0.8594249742502732
5712,small_world,degree,degree,5763450,100,300,0.03,3,0.45,0.1,50,0.03,0,0.715,0.859907676657194
5713,small_world,degree,degree,5764459,100,300,0.03,3,0.45,0.1,50,0.04,1,0.685,0.8137254940007387
5714,small_world,degree,degree,5765468,100,300,0.03,3,0.45,0.1,50,0.03,0,0.765,0.873847209285099
5715,small_world,degree,degree,5766477,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.8705436846992992
5716,small_world,degree,degree,5767486,100,300,0.03,3,0.45,0.1,50,0.03,0,0.71,0.8532836166059097
5717,small_world,degree,degree,5768495,100,300,0.03,3,0.45,0.1,50,0.03,0,0.6900000000000001,0.8203097185589635
5718,small_world,degree,degree,5769504,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7349999999999999,0.8319116118234219
5719,small_world,degree,degree,5770513,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7633333333333333,0.8596007048847668
5720,small_world,degree,degree,5771522,100,300,0.03,3,0.45,0.1,50,0.03,0,0.69,0.8351088640769034
5681,small_world,degree,degree,5732171,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.8674510999572764
5682,small_world,degree,degree,5733180,100,300,0.03,3,0.45,0.1,50,0.03,0,0.725,0.8682688235309693
5683,small_world,degree,degree,5734189,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7900000000000001,0.8750407977257246
5684,small_world,degree,degree,5735198,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.8662634648448221
5685,small_world,degree,degree,5736207,100,300,0.03,3,0.45,0.1,50,0.03,0,0.715,0.8429506845391659
5686,small_world,degree,degree,5737216,100,300,0.03,3,0.45,0.1,50,0.03,0,0.775,0.8638612276189037
5687,small_world,degree,degree,5738225,100,300,0.03,3,0.45,0.1,50,0.05,2,0.6599999999999998,0.809392146779266
5688,small_world,degree,degree,5739234,100,300,0.03,3,0.45,0.1,50,0.03,0,0.78,0.8540809374173697
5689,small_world,degree,degree,5740243,100,300,0.03,3,0.45,0.1,50,0.03,0,0.6700000000000004,0.82222810056331
5690,small_world,degree,degree,5741252,100,300,0.03,3,0.45,0.1,50,0.03,0,0.695,0.8525066782653568
5691,small_world,degree,degree,5742261,100,300,0.03,3,0.45,0.1,50,0.12,4,0.665,0.6788115952284179
5692,small_world,degree,degree,5743270,100,300,0.03,3,0.45,0.1,50,0.03,0,0.69,0.8392826701582483
5693,small_world,degree,degree,5744279,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.8553297609115552
5694,small_world,degree,degree,5745288,100,300,0.03,3,0.45,0.1,50,0.09,4,0.72,0.7779356121010437
5695,small_world,degree,degree,5746297,100,300,0.03,3,0.45,0.1,50,0.03,0,0.705,0.8471331917019053
5696,small_world,degree,degree,5747306,100,300,0.03,3,0.45,0.1,50,0.07,3,0.75,0.7944218818469452
5697,small_world,degree,degree,5748315,100,300,0.03,3,0.45,0.1,50,0.1,5,0.7099999999999997,0.7335193054126776
5698,small_world,degree,degree,5749324,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7449999999999999,0.8606008871332513
5699,small_world,degree,degree,5750333,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.8519228798332954
5700,small_world,degree,degree,5751342,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7900000000000004,0.879786760767595
5721,small_world,degree,degree,5772531,100,300,0.03,3,0.45,0.1,50,0.03,0,0.735,0.84257414025122
5722,small_world,degree,degree,5773540,100,300,0.03,3,0.45,0.1,50,0.04,1,0.735,0.8287131990966597
5723,small_world,degree,degree,5774549,100,300,0.03,3,0.45,0.1,50,0.03,0,0.735,0.8446175559108938
5724,small_world,degree,degree,5775558,100,300,0.03,3,0.45,0.1,50,0.03,0,0.69,0.844697276736977
5725,small_world,degree,degree,5776567,100,300,0.03,3,0.45,0.1,50,0.03,0,0.735,0.8599402601129746
5726,small_world,degree,degree,5777576,100,300,0.03,3,0.45,0.1,50,0.03,0,0.71,0.8529225669038667
5727,small_world,degree,degree,5778585,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7600000000000001,0.8665271853087486
5728,small_world,degree,degree,5779594,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7600000000000003,0.851951114646764
5729,small_world,degree,degree,5780603,100,300,0.03,3,0.45,0.1,50,0.03,0,0.68,0.8480108454623003
5730,small_world,degree,degree,5781612,100,300,0.03,3,0.45,0.1,50,0.03,0,0.67,0.8183264053974455
5731,small_world,degree,degree,5782621,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7300000000000001,0.835331241028805
5732,small_world,degree,degree,5783630,100,300,0.03,3,0.45,0.1,50,0.03,0,0.695,0.8535598930166093
5733,small_world,degree,degree,5784639,100,300,0.03,3,0.45,0.1,50,0.03,0,0.65,0.8170326366160835
5734,small_world,degree,degree,5785648,100,300,0.03,3,0.45,0.1,50,0.03,0,0.755,0.856452320073642
5735,small_world,degree,degree,5786657,100,300,0.03,3,0.45,0.1,50,0.07,4,0.67,0.7561965035088919
5736,small_world,degree,degree,5787666,100,300,0.03,3,0.45,0.1,50,0.03,0,0.725,0.8545815144547848
5737,small_world,degree,degree,5788675,100,300,0.03,3,0.45,0.1,50,0.03,0,0.705,0.8433384616475417
5738,small_world,degree,degree,5789684,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.8447348869015819
5739,small_world,degree,degree,5790693,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.8760512774683353
5740,small_world,degree,degree,5791702,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7699999999999999,0.857492825268239
5741,small_world,degree,degree,5792711,100,300,0.03,3,0.45,0.1,50,0.03,0,0.79,0.8641423265849039
5742,small_world,degree,degree,5793720,100,300,0.03,3,0.45,0.1,50,0.16,11,0.545,0.6023294946000368
5743,small_world,degree,degree,5794729,100,300,0.03,3,0.45,0.1,50,0.03,0,0.725,0.8640722631131347
5744,small_world,degree,degree,5795738,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7466666666666667,0.8695215243862444
5745,small_world,degree,degree,5796747,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7300000000000001,0.833420152584986
5746,small_world,degree,degree,5797756,100,300,0.03,3,0.45,0.1,50,0.03,0,0.706666666666667,0.8513839545055036
5747,small_world,degree,degree,5798765,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7450000000000002,0.8542207121737088
5748,small_world,degree,degree,5799774,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7049999999999995,0.8336729283055205
5749,small_world,degree,degree,5800783,100,300,0.03,3,0.45,0.1,50,0.1,6,0.62,0.6988035126683171
5750,small_world,degree,degree,5801792,100,300,0.03,3,0.45,0.1,50,0.03,0,0.72,0.8444118938118806
5751,small_world,degree,degree,5802801,100,300,0.03,3,0.45,0.1,50,0.03,0,0.6500000000000002,0.8154451085829764
5752,small_world,degree,degree,5803810,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7150000000000002,0.8359286844145389
5753,small_world,degree,degree,5804819,100,300,0.03,3,0.45,0.1,50,0.03,0,0.665,0.831072667587882
5754,small_world,degree,degree,5805828,100,300,0.03,3,0.45,0.1,50,0.04,1,0.6650000000000001,0.8099545453048055
5755,small_world,degree,degree,5806837,100,300,0.03,3,0.45,0.1,50,0.07,3,0.72,0.7759269498629868
5756,small_world,degree,degree,5807846,100,300,0.03,3,0.45,0.1,50,0.03,0,0.72,0.8396144447224347
5757,small_world,degree,degree,5808855,100,300,0.03,3,0.45,0.1,50,0.03,0,0.8050000000000002,0.8793634556847714
5758,small_world,degree,degree,5809864,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.8706412010155709
5759,small_world,degree,degree,5810873,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7049999999999998,0.8395029177782292
5760,small_world,degree,degree,5811882,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.8608651559422491
5761,small_world,degree,degree,5812891,100,300,0.03,3,0.45,0.1,50,0.03,0,0.685,0.8429663849465815
5762,small_world,degree,degree,5813900,100,300,0.03,3,0.45,0.1,50,0.07,4,0.73,0.7765969467808328
5763,small_world,degree,degree,5814909,100,300,0.03,3,0.45,0.1,50,0.05,2,0.73,0.7990096703550393
5764,small_world,degree,degree,5815918,100,300,0.03,3,0.45,0.1,50,0.03,0,0.71,0.8441106740863765
5765,small_world,degree,degree,5816927,100,300,0.03,3,0.45,0.1,50,0.09,5,0.695,0.7717168441842933
5766,small_world,degree,degree,5817936,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.862502661124941
5767,small_world,degree,degree,5818945,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7949999999999999,0.8766725893377316
5768,small_world,degree,degree,5819954,100,300,0.03,3,0.45,0.1,50,0.03,0,0.725,0.8555113356129777
5769,small_world,degree,degree,5820963,100,300,0.03,3,0.45,0.1,50,0.03,0,0.69,0.8448660960997549
5770,small_world,degree,degree,5821972,100,300,0.03,3,0.45,0.1,50,0.07,3,0.755,0.7974241079870977
5771,small_world,degree,degree,5822981,100,300,0.03,3,0.45,0.1,50,0.03,0,0.6799999999999998,0.8304517906238557
5772,small_world,degree,degree,5823990,100,300,0.03,3,0.45,0.1,50,0.04,1,0.695,0.8213701532497373
5773,small_world,degree,degree,5824999,100,300,0.03,3,0.45,0.1,50,0.03,0,0.75,0.869699084407942
5774,small_world,degree,degree,5826008,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.8427746934076861
5775,small_world,degree,degree,5827017,100,300,0.03,3,0.45,0.1,50,0.03,0,0.78,0.8545785966979749
5776,small_world,degree,degree,5828026,100,300,0.03,3,0.45,0.1,50,0.03,0,0.735,0.850861887775693
5777,small_world,degree,degree,5829035,100,300,0.03,3,0.45,0.1,50,0.03,0,0.725,0.8365923825678522
5778,small_world,degree,degree,5830044,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7,0.8387691292668924
5779,small_world,degree,degree,5831053,100,300,0.03,3,0.45,0.1,50,0.05,2,0.745,0.8150812328217815
5780,small_world,degree,degree,5832062,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7350000000000001,0.849248635559655
5801,small_world,degree,degree,5853251,100,300,0.03,3,0.45,0.1,50,0.04,1,0.76,0.8503602128319939
5802,small_world,degree,degree,5854260,100,300,0.03,3,0.45,0.1,50,0.03,0,0.705,0.8520063406516052
5803,small_world,degree,degree,5855269,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.844166683198297
5804,small_world,degree,degree,5856278,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7149999999999999,0.8177407565662403
5805,small_world,degree,degree,5857287,100,300,0.03,3,0.45,0.1,50,0.03,0,0.755,0.8692769150083501
5806,small_world,degree,degree,5858296,100,300,0.03,3,0.45,0.1,50,0.03,0,0.725,0.8434904225658083
5807,small_world,degree,degree,5859305,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7666666666666666,0.8624524601999832
5808,small_world,degree,degree,5860314,100,300,0.03,3,0.45,0.1,50,0.04,1,0.695,0.8215460515668401
5809,small_world,degree,degree,5861323,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7,0.8151449819489727
5810,small_world,degree,degree,5862332,100,300,0.03,3,0.45,0.1,50,0.17,6,0.7,0.6841933625211916
5811,small_world,degree,degree,5863341,100,300,0.03,3,0.45,0.1,50,0.03,0,0.685,0.8385144214114287
5812,small_world,degree,degree,5864350,100,300,0.03,3,0.45,0.1,50,0.03,0,0.725,0.8520847343585751
5813,small_world,degree,degree,5865359,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.8452126349653644
5814,small_world,degree,degree,5866368,100,300,0.03,3,0.45,0.1,50,0.07,4,0.66,0.7253146529368508
5815,small_world,degree,degree,5867377,100,300,0.03,3,0.45,0.1,50,0.03,0,0.735,0.8489934061353598
5816,small_world,degree,degree,5868386,100,300,0.03,3,0.45,0.1,50,0.03,0,0.725,0.8633031907878191
5817,small_world,degree,degree,5869395,100,300,0.03,3,0.45,0.1,50,0.03,0,0.705,0.8432139137512843
5818,small_world,degree,degree,5870404,100,300,0.03,3,0.45,0.1,50,0.03,0,0.715,0.8504264037075042
5819,small_world,degree,degree,5871413,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7750000000000004,0.8851362636010026
5820,small_world,degree,degree,5872422,100,300,0.03,3,0.45,0.1,50,0.03,0,0.765,0.8687083668810233
5841,small_world,degree,degree,5893611,100,300,0.03,3,0.45,0.1,50,0.03,0,0.735,0.8607152193210541
5842,small_world,degree,degree,5894620,100,300,0.03,3,0.45,0.1,50,0.03,0,0.715,0.8551031432886819
5843,small_world,degree,degree,5895629,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.8617642084529894
5844,small_world,degree,degree,5896638,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7600000000000002,0.8592299586259134
5845,small_world,degree,degree,5897647,100,300,0.03,3,0.45,0.1,50,0.1,4,0.72,0.7555698611473994
5846,small_world,degree,degree,5898656,100,300,0.03,3,0.45,0.1,50,0.11,6,0.7899999999999999,0.7965737020933936
5847,small_world,degree,degree,5899665,100,300,0.03,3,0.45,0.1,50,0.03,0,0.735,0.8635388689400573
5848,small_world,degree,degree,5900674,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7633333333333334,0.8701556302380968
5849,small_world,degree,degree,5901683,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7,0.8352815295675166
5850,small_world,degree,degree,5902692,100,300,0.03,3,0.45,0.1,50,0.03,0,0.6800000000000002,0.8313544259249102
5851,small_world,degree,degree,5903701,100,300,0.03,3,0.45,0.1,50,0.03,0,0.78,0.87705081941316
5852,small_world,degree,degree,5904710,100,300,0.03,3,0.45,0.1,50,0.09,5,0.725,0.7571601173555425
5853,small_world,degree,degree,5905719,100,300,0.03,3,0.45,0.1,50,0.1,6,0.68,0.737220688292814
5854,small_world,degree,degree,5906728,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7299999999999999,0.863537229995677
5855,small_world,degree,degree,5907737,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7000000000000003,0.8466272466789257
5856,small_world,degree,degree,5908746,100,300,0.03,3,0.45,0.1,50,0.03,0,0.775,0.8628320592506695
5857,small_world,degree,degree,5909755,100,300,0.03,3,0.45,0.1,50,0.03,0,0.745,0.8584177773060796
5858,small_world,degree,degree,5910764,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7099999999999999,0.8507728999373477
5859,small_world,degree,degree,5911773,100,300,0.03,3,0.45,0.1,50,0.09,4,0.72,0.7670810030381493
5860,small_world,degree,degree,5912782,100,300,0.03,3,0.45,0.1,50,0.03,0,0.725,0.8485863208960572
5781,small_world,degree,degree,5833071,100,300,0.03,3,0.45,0.1,50,0.03,0,0.705,0.8472041412982473
5782,small_world,degree,degree,5834080,100,300,0.03,3,0.45,0.1,50,0.03,0,0.695,0.8482640645203747
5783,small_world,degree,degree,5835089,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7266666666666667,0.861410978110956
5784,small_world,degree,degree,5836098,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7099999999999999,0.8298602604716838
5785,small_world,degree,degree,5837107,100,300,0.03,3,0.45,0.1,50,0.03,0,0.73,0.8510242332572525
5786,small_world,degree,degree,5838116,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7150000000000003,0.8512631361835749
5787,small_world,degree,degree,5839125,100,300,0.03,3,0.45,0.1,50,0.05,2,0.7500000000000002,0.8110209059777448
5788,small_world,degree,degree,5840134,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7299999999999996,0.8539975363911189
5789,small_world,degree,degree,5841143,100,300,0.03,3,0.45,0.1,50,0.03,0,0.755,0.8570711960120004
5790,small_world,degree,degree,5842152,100,300,0.03,3,0.45,0.1,50,0.03,0,0.785,0.8815884831898613
5791,small_world,degree,degree,5843161,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7166666666666668,0.858738878815006
5792,small_world,degree,degree,5844170,100,300,0.03,3,0.45,0.1,50,0.05,2,0.71,0.7999351342223858
5793,small_world,degree,degree,5845179,100,300,0.03,3,0.45,0.1,50,0.03,0,0.705,0.8401407911500174
5794,small_world,degree,degree,5846188,100,300,0.03,3,0.45,0.1,50,0.03,0,0.77,0.8543556912309015
5795,small_world,degree,degree,5847197,100,300,0.03,3,0.45,0.1,50,0.03,0,0.69,0.8457643035456325
5796,small_world,degree,degree,5848206,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7449999999999999,0.8470725101552755
5797,small_world,degree,degree,5849215,100,300,0.03,3,0.45,0.1,50,0.04,1,0.69,0.8134783500874108
5798,small_world,degree,degree,5850224,100,300,0.03,3,0.45,0.1,50,0.04,1,0.6699999999999998,0.820516917927922
5799,small_world,degree,degree,5851233,100,300,0.03,3,0.45,0.1,50,0.04,1,0.6866666666666671,0.8165389109662758
5800,small_world,degree,degree,5852242,100,300,0.03,3,0.45,0.1,50,0.03,0,0.76,0.8743316362577787
5821,small_world,degree,degree,5873431,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7200000000000003,0.8351691534342497
5822,small_world,degree,degree,5874440,100,300,0.03,3,0.45,0.1,50,0.03,0,0.6699999999999997,0.8243554416264617
5823,small_world,degree,degree,5875449,100,300,0.03,3,0.45,0.1,50,0.11,4,0.71,0.7378808656713448
5824,small_world,degree,degree,5876458,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7,0.8224939458113525
5825,small_world,degree,degree,5877467,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7349999999999999,0.8471201313637345
5826,small_world,degree,degree,5878476,100,300,0.03,3,0.45,0.1,50,0.03,0,0.715,0.861211267711398
5827,small_world,degree,degree,5879485,100,300,0.03,3,0.45,0.1,50,0.03,0,0.765,0.8645088607064426
5828,small_world,degree,degree,5880494,100,300,0.03,3,0.45,0.1,50,0.07,4,0.685,0.7636313330361558
5829,small_world,degree,degree,5881503,100,300,0.03,3,0.45,0.1,50,0.04,1,0.6699999999999998,0.8303068982993024
5830,small_world,degree,degree,5882512,100,300,0.03,3,0.45,0.1,50,0.04,1,0.685,0.8106704951010001
5831,small_world,degree,degree,5883521,100,300,0.03,3,0.45,0.1,50,0.03,0,0.66,0.815183853616587
5832,small_world,degree,degree,5884530,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7433333333333334,0.8537480428306092
5833,small_world,degree,degree,5885539,100,300,0.03,3,0.45,0.1,50,0.07,3,0.765,0.8087532232936444
5834,small_world,degree,degree,5886548,100,300,0.03,3,0.45,0.1,50,0.03,0,0.685,0.8491755831406954
5835,small_world,degree,degree,5887557,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7266666666666666,0.8575277867622443
5836,small_world,degree,degree,5888566,100,300,0.03,3,0.45,0.1,50,0.04,1,0.72,0.8246976271607955
5837,small_world,degree,degree,5889575,100,300,0.03,3,0.45,0.1,50,0.03,0,0.755,0.852078577794117
5838,small_world,degree,degree,5890584,100,300,0.03,3,0.45,0.1,50,0.07,3,0.73,0.8059788806870306
5839,small_world,degree,degree,5891593,100,300,0.03,3,0.45,0.1,50,0.03,0,0.765,0.8676129230544771
5840,small_world,degree,degree,5892602,100,300,0.03,3,0.45,0.1,50,0.03,0,0.74,0.8644069935866134
5861,small_world,degree,degree,5913791,100,300,0.03,3,0.45,0.1,50,0.04,1,0.7449999999999999,0.836119677429609
5862,small_world,degree,degree,5914800,100,300,0.03,3,0.45,0.1,50,0.03,0,0.7133333333333332,0.8609394409156356
