run_id,kind,weight_type,targeting,rng_seed,n,edges,seed_frac,seed_count,theta_mean,theta_sd,max_steps,final_adoption,steps_to_converge,xi_d_1,xi_a_1.5
141,random,uniform,degree,142311,1000,3022,0.03,30,0.45,0.1,50,0.043,2,0.666,0.5877122881391968
142,random,uniform,degree,143320,1000,3017,0.03,30,0.45,0.1,50,0.047,2,0.641,0.5499490952601642
143,random,uniform,degree,144329,1000,3054,0.03,30,0.45,0.1,50,0.051,2,0.649,0.5578998425972032
144,random,uniform,degree,145338,1000,3018,0.03,30,0.45,0.1,50,0.049,3,0.642,0.5438009565201292
145,random,uniform,degree,146347,1000,3058,0.03,30,0.45,0.1,50,0.039,2,0.642,0.6000937786170137
146,random,uniform,degree,147356,1000,3029,0.03,30,0.45,0.1,50,0.047,1,0.659,0.5894500300297985
147,random,uniform,degree,148365,1000,3025,0.03,30,0.45,0.1,50,0.043,2,0.653,0.5882933505738828
148,random,uniform,degree,149374,1000,3018,0.03,30,0.45,0.1,50,0.053,2,0.642,0.5427152275435622
149,random,uniform,degree,150383,1000,2983,0.03,30,0.45,0.1,50,0.053,3,0.648,0.5516413612493793
150,random,uniform,degree,151392,1000,3060,0.03,30,0.45,0.1,50,0.049,2,0.666,0.5847951561866159
151,random,uniform,degree,152401,1000,3047,0.03,30,0.45,0.1,50,0.048,4,0.662,0.568319850864482
152,random,uniform,degree,153410,1000,2962,0.03,30,0.45,0.1,50,0.048,2,0.655,0.5861729598809067
153,random,uniform,degree,154419,1000,3125,0.03,30,0.45,0.1,50,0.051,3,0.644,0.5444724659491308
154,random,uniform,degree,155428,1000,3033,0.03,30,0.45,0.1,50,0.045,2,0.663,0.5844125303834314
155,random,uniform,degree,156437,1000,3020,0.03,30,0.45,0.1,50,0.044,2,0.661,0.5801811358629643
156,random,uniform,degree,157446,1000,3046,0.03,30,0.45,0.1,50,0.05,2,0.649,0.552621724437456
157,random,uniform,degree,158455,1000,3017,0.03,30,0.45,0.1,50,0.046,2,0.653,0.5682219636359546
158,random,uniform,degree,159464,1000,2989,0.03,30,0.45,0.1,50,0.047,1,0.66,0.593759714692113
159,random,uniform,degree,160473,1000,2994,0.03,30,0.45,0.1,50,0.042,1,0.671,0.6093411858311991
160,random,uniform,degree,161482,1000,3110,0.03,30,0.45,0.1,50,0.049,1,0.643,0.534295746589903
1,random,uniform,degree,1051,1000,3025,0.03,30,0.45,0.1,50,0.047,2,0.633,0.5707356954014229
2,random,uniform,degree,2060,1000,2902,0.03,30,0.45,0.1,50,0.048,2,0.652,0.577936277473663
3,random,uniform,degree,3069,1000,3043,0.03,30,0.45,0.1,50,0.044,2,0.65,0.5744596698513307
4,random,uniform,degree,4078,1000,3040,0.03,30,0.45,0.1,50,0.051,2,0.636,0.5411053962531384
5,random,uniform,degree,5087,1000,2962,0.03,30,0.45,0.1,50,0.046,2,0.651,0.5757272598863468
6,random,uniform,degree,6096,1000,3004,0.03,30,0.45,0.1,50,0.049,2,0.651,0.576855011503856
7,random,uniform,degree,7105,1000,3079,0.03,30,0.45,0.1,50,0.047,3,0.663,0.5685351942089331
8,random,uniform,degree,8114,1000,3021,0.03,30,0.45,0.1,50,0.054,3,0.646,0.5309984847568406
9,random,uniform,degree,9123,1000,2998,0.03,30,0.45,0.1,50,0.04,1,0.644,0.5833353303807465
10,random,uniform,degree,10132,1000,2967,0.03,30,0.45,0.1,50,0.052,2,0.629,0.5467170604828941
11,random,uniform,degree,11141,1000,3045,0.03,30,0.45,0.1,50,0.048,2,0.653,0.5525443279438325
12,random,uniform,degree,12150,1000,2954,0.03,30,0.45,0.1,50,0.045,2,0.642,0.5675974853978764
13,random,uniform,degree,13159,1000,2978,0.03,30,0.45,0.1,50,0.038,1,0.664,0.6287535740620263
14,random,uniform,degree,14168,1000,3006,0.03,30,0.45,0.1,50,0.042,1,0.67,0.6014345572038254
15,random,uniform,degree,15177,1000,3045,0.03,30,0.45,0.1,50,0.041,2,0.67,0.6129544728852824
16,random,uniform,degree,16186,1000,2999,0.03,30,0.45,0.1,50,0.057,3,0.636,0.5422301757627452
17,random,uniform,degree,17195,1000,3007,0.03,30,0.45,0.1,50,0.043,2,0.661,0.5867779143782732
18,random,uniform,degree,18204,1000,3151,0.03,30,0.45,0.1,50,0.04,1,0.646,0.5856411571083736
19,random,uniform,degree,19213,1000,3019,0.03,30,0.45,0.1,50,0.047,2,0.629,0.5586305762626429
20,random,uniform,degree,20222,1000,3032,0.03,30,0.45,0.1,50,0.039,1,0.658,0.6042625483882383
61,random,uniform,degree,61591,1000,2923,0.03,30,0.45,0.1,50,0.045,2,0.652,0.6054861575317834
62,random,uniform,degree,62600,1000,3030,0.03,30,0.45,0.1,50,0.044,2,0.641,0.5765969222160026
63,random,uniform,degree,63609,1000,3114,0.03,30,0.45,0.1,50,0.037,1,0.654,0.599081350144199
64,random,uniform,degree,64618,1000,3059,0.03,30,0.45,0.1,50,0.045,2,0.64,0.5767718897827963
65,random,uniform,degree,65627,1000,2996,0.03,30,0.45,0.1,50,0.044,3,0.659,0.5958529473728175
66,random,uniform,degree,66636,1000,3062,0.03,30,0.45,0.1,50,0.046,1,0.646,0.5781858114532882
67,random,uniform,degree,67645,1000,3017,0.03,30,0.45,0.1,50,0.04,1,0.662,0.6007504361577131
68,random,uniform,degree,68654,1000,3075,0.03,30,0.45,0.1,50,0.039,2,0.663,0.5958363366389028
69,random,uniform,degree,69663,1000,2961,0.03,30,0.45,0.1,50,0.043,2,0.648,0.5935913793524442
70,random,uniform,degree,70672,1000,3027,0.03,30,0.45,0.1,50,0.049,2,0.645,0.5674874345938082
71,random,uniform,degree,71681,1000,3042,0.03,30,0.45,0.1,50,0.043,2,0.653,0.585483323036705
72,random,uniform,degree,72690,1000,3068,0.03,30,0.45,0.1,50,0.047,2,0.651,0.5627563726900511
73,random,uniform,degree,73699,1000,3098,0.03,30,0.45,0.1,50,0.043,2,0.652,0.5778068969475334
74,random,uniform,degree,74708,1000,3000,0.03,30,0.45,0.1,50,0.043,3,0.665,0.6059987021582904
75,random,uniform,degree,75717,1000,2978,0.03,30,0.45,0.1,50,0.043,2,0.662,0.5983920876650014
76,random,uniform,degree,76726,1000,2975,0.03,30,0.45,0.1,50,0.045,3,0.661,0.5823566162044292
77,random,uniform,degree,77735,1000,3036,0.03,30,0.45,0.1,50,0.041,1,0.659,0.5929211189805835
78,random,uniform,degree,78744,1000,2826,0.03,30,0.45,0.1,50,0.052,2,0.669,0.5930194993956477
79,random,uniform,degree,79753,1000,3004,0.03,30,0.45,0.1,50,0.048,2,0.663,0.5817830397132806
80,random,uniform,degree,80762,1000,3066,0.03,30,0.45,0.1,50,0.048,3,0.636,0.5566886608773283
101,random,uniform,degree,101951,1000,3040,0.03,30,0.45,0.1,50,0.044,2,0.659,0.5833837549515264
102,random,uniform,degree,102960,1000,2965,0.03,30,0.45,0.1,50,0.042,2,0.657,0.6076990354125953
103,random,uniform,degree,103969,1000,2958,0.03,30,0.45,0.1,50,0.051,2,0.639,0.5578818339156629
104,random,uniform,degree,104978,1000,2951,0.03,30,0.45,0.1,50,0.053,4,0.646,0.5585043848794902
105,random,uniform,degree,105987,1000,3050,0.03,30,0.45,0.1,50,0.042,1,0.654,0.5834982036104229
106,random,uniform,degree,106996,1000,3038,0.03,30,0.45,0.1,50,0.04,2,0.663,0.6000366578079973
107,random,uniform,degree,108005,1000,3064,0.03,30,0.45,0.1,50,0.048,3,0.637,0.5478828244858684
108,random,uniform,degree,109014,1000,2992,0.03,30,0.45,0.1,50,0.043,1,0.657,0.5948780427344577
109,random,uniform,degree,110023,1000,3000,0.03,30,0.45,0.1,50,0.038,1,0.668,0.617625833520689
110,random,uniform,degree,111032,1000,3104,0.03,30,0.45,0.1,50,0.047,2,0.649,0.5616652343433707
111,random,uniform,degree,112041,1000,3019,0.03,30,0.45,0.1,50,0.044,2,0.678,0.6107015334221274
112,random,uniform,degree,113050,1000,2996,0.03,30,0.45,0.1,50,0.048,2,0.669,0.5844328418598504
113,random,uniform,degree,114059,1000,3006,0.03,30,0.45,0.1,50,0.047,2,0.657,0.5758058432418326
114,random,uniform,degree,115068,1000,3039,0.03,30,0.45,0.1,50,0.04,2,0.669,0.5954285424683246
115,random,uniform,degree,116077,1000,3035,0.03,30,0.45,0.1,50,0.05,2,0.655,0.5539614619162845
116,random,uniform,degree,117086,1000,3037,0.03,30,0.45,0.1,50,0.049,4,0.636,0.5586427947005301
117,random,uniform,degree,118095,1000,2997,0.03,30,0.45,0.1,50,0.049,2,0.662,0.5728181812912302
118,random,uniform,degree,119104,1000,3017,0.03,30,0.45,0.1,50,0.051,2,0.654,0.5587050964915101
119,random,uniform,degree,120113,1000,3018,0.03,30,0.45,0.1,50,0.043,2,0.654,0.592701346412752
120,random,uniform,degree,121122,1000,3076,0.03,30,0.45,0.1,50,0.056,4,0.632,0.5220548507600363
81,random,uniform,degree,81771,1000,2980,0.03,30,0.45,0.1,50,0.055,2,0.653,0.547504684648572
82,random,uniform,degree,82780,1000,3018,0.03,30,0.45,0.1,50,0.045,2,0.657,0.5809066232822173
83,random,uniform,degree,83789,1000,2974,0.03,30,0.45,0.1,50,0.047,2,0.649,0.573895803687362
84,random,uniform,degree,84798,1000,2968,0.03,30,0.45,0.1,50,0.054,2,0.643,0.5415790743278464
85,random,uniform,degree,85807,1000,2931,0.03,30,0.45,0.1,50,0.05,2,0.656,0.5724866478815751
86,random,uniform,degree,86816,1000,3084,0.03,30,0.45,0.1,50,0.044,2,0.647,0.5763485583337322
87,random,uniform,degree,87825,1000,2930,0.03,30,0.45,0.1,50,0.057,2,0.639,0.5329498841397645
88,random,uniform,degree,88834,1000,3014,0.03,30,0.45,0.1,50,0.048,3,0.636,0.5639984897724011
89,random,uniform,degree,89843,1000,2990,0.03,30,0.45,0.1,50,0.053,3,0.638,0.536511515957576
90,random,uniform,degree,90852,1000,3029,0.03,30,0.45,0.1,50,0.038,2,0.655,0.6160590704245068
91,random,uniform,degree,91861,1000,2972,0.03,30,0.45,0.1,50,0.053,3,0.646,0.5418258325772372
92,random,uniform,degree,92870,1000,3027,0.03,30,0.45,0.1,50,0.044,2,0.656,0.5841241100255123
93,random,uniform,degree,93879,1000,2928,0.03,30,0.45,0.1,50,0.047,3,0.639,0.5800718187871454
94,random,uniform,degree,94888,1000,2992,0.03,30,0.45,0.1,50,0.041,2,0.67,0.6100247984038712
95,random,uniform,degree,95897,1000,2999,0.03,30,0.45,0.1,50,0.05,2,0.655,0.5673562663656074
96,random,uniform,degree,96906,1000,3039,0.03,30,0.45,0.1,50,0.042,2,0.655,0.5926477543094709
97,random,uniform,degree,97915,1000,3045,0.03,30,0.45,0.1,50,0.051,2,0.652,0.5487975958220263
98,random,uniform,degree,98924,1000,3049,0.03,30,0.45,0.1,50,0.043,2,0.647,0.5647671685256463
99,random,uniform,degree,99933,1000,3065,0.03,30,0.45,0.1,50,0.046,3,0.671,0.5695994069559922
100,random,uniform,degree,100942,1000,3026,0.03,30,0.45,0.1,50,0.044,2,0.644,0.5835919554699384
41,random,uniform,degree,41411,1000,2932,0.03,30,0.45,0.1,50,0.053,2,0.644,0.5589847541590355
42,random,uniform,degree,42420,1000,2992,0.03,30,0.45,0.1,50,0.047,2,0.651,0.5692623294770094
43,random,uniform,degree,43429,1000,2998,0.03,30,0.45,0.1,50,0.052,3,0.653,0.5543342862409105
44,random,uniform,degree,44438,1000,3092,0.03,30,0.45,0.1,50,0.046,2,0.646,0.5597212620527533
45,random,uniform,degree,45447,1000,2919,0.03,30,0.45,0.1,50,0.052,2,0.651,0.5669462038329403
46,random,uniform,degree,46456,1000,3048,0.03,30,0.45,0.1,50,0.048,3,0.651,0.560059898753621
47,random,uniform,degree,47465,1000,3000,0.03,30,0.45,0.1,50,0.059,3,0.628,0.511042044524777
48,random,uniform,degree,48474,1000,3006,0.03,30,0.45,0.1,50,0.04,1,0.672,0.6030618786605823
49,random,uniform,degree,49483,1000,3035,0.03,30,0.45,0.1,50,0.048,2,0.64,0.5546135070131132
50,random,uniform,degree,50492,1000,3040,0.03,30,0.45,0.1,50,0.042,1,0.648,0.5919127821214955
51,random,uniform,degree,51501,1000,3037,0.03,30,0.45,0.1,50,0.04,2,0.662,0.5955653775241455
52,random,uniform,degree,52510,1000,3045,0.03,30,0.45,0.1,50,0.045,1,0.65,0.5750392894109706
53,random,uniform,degree,53519,1000,3126,0.03,30,0.45,0.1,50,0.05,2,0.642,0.549045301628014
54,random,uniform,degree,54528,1000,2987,0.03,30,0.45,0.1,50,0.051,2,0.642,0.5408862136737572
55,random,uniform,degree,55537,1000,3016,0.03,30,0.45,0.1,50,0.044,3,0.649,0.5926732166940072
56,random,uniform,degree,56546,1000,3133,0.03,30,0.45,0.1,50,0.039,1,0.658,0.5946203109811253
57,random,uniform,degree,57555,1000,2996,0.03,30,0.45,0.1,50,0.051,3,0.646,0.5452906337101414
58,random,uniform,degree,58564,1000,3021,0.03,30,0.45,0.1,50,0.052,2,0.649,0.5492987978654367
59,random,uniform,degree,59573,1000,3053,0.03,30,0.45,0.1,50,0.048,4,0.648,0.5558636646574391
60,random,uniform,degree,60582,1000,3048,0.03,30,0.45,0.1,50,0.045,1,0.672,0.5877983240100646
121,random,uniform,degree,122131,1000,3038,0.03,30,0.45,0.1,50,0.05,2,0.651,0.5467925798989427
122,random,uniform,degree,123140,1000,2991,0.03,30,0.45,0.1,50,0.043,2,0.674,0.5999825614528991
123,random,uniform,degree,124149,1000,3009,0.03,30,0.45,0.1,50,0.047,2,0.654,0.5689994964996137
124,random,uniform,degree,125158,1000,3047,0.03,30,0.45,0.1,50,0.052,2,0.643,0.5187691002620972
125,random,uniform,degree,126167,1000,2971,0.03,30,0.45,0.1,50,0.046,3,0.672,0.5935522867579676
126,random,uniform,degree,127176,1000,3019,0.03,30,0.45,0.1,50,0.044,3,0.657,0.5825962359466047
127,random,uniform,degree,128185,1000,2956,0.03,30,0.45,0.1,50,0.048,3,0.654,0.5902089032336243
128,random,uniform,degree,129194,1000,3022,0.03,30,0.45,0.1,50,0.044,2,0.66,0.5770339393676336
129,random,uniform,degree,130203,1000,3071,0.03,30,0.45,0.1,50,0.054,3,0.623,0.5258016762613358
130,random,uniform,degree,131212,1000,2954,0.03,30,0.45,0.1,50,0.047,2,0.65,0.5860928737636967
131,random,uniform,degree,132221,1000,2977,0.03,30,0.45,0.1,50,0.058,3,0.659,0.5312767495716179
132,random,uniform,degree,133230,1000,3010,0.03,30,0.45,0.1,50,0.056,3,0.641,0.5350665745810002
133,random,uniform,degree,134239,1000,3062,0.03,30,0.45,0.1,50,0.051,3,0.646,0.540400825195282
134,random,uniform,degree,135248,1000,2952,0.03,30,0.45,0.1,50,0.048,3,0.649,0.5824839838892133
135,random,uniform,degree,136257,1000,3092,0.03,30,0.45,0.1,50,0.041,2,0.642,0.577864705186703
136,random,uniform,degree,137266,1000,3004,0.03,30,0.45,0.1,50,0.056,3,0.621,0.5097839648791983
137,random,uniform,degree,138275,1000,3034,0.03,30,0.45,0.1,50,0.047,2,0.654,0.5750764022413773
138,random,uniform,degree,139284,1000,2978,0.03,30,0.45,0.1,50,0.046,1,0.655,0.5913871382911445
139,random,uniform,degree,140293,1000,3125,0.03,30,0.45,0.1,50,0.046,2,0.642,0.5559206090730641
140,random,uniform,degree,141302,1000,3039,0.03,30,0.45,0.1,50,0.046,4,0.64,0.5724566064075048
21,random,uniform,degree,21231,1000,3089,0.03,30,0.45,0.1,50,0.045,3,0.659,0.5668382681818841
22,random,uniform,degree,22240,1000,3033,0.03,30,0.45,0.1,50,0.042,1,0.672,0.6075246292595169
23,random,uniform,degree,23249,1000,3006,0.03,30,0.45,0.1,50,0.052,3,0.654,0.5478797208038404
24,random,uniform,degree,24258,1000,3117,0.03,30,0.45,0.1,50,0.04,1,0.667,0.5904644827674261
25,random,uniform,degree,25267,1000,2969,0.03,30,0.45,0.1,50,0.043,2,0.672,0.6119486290227059
26,random,uniform,degree,26276,1000,2985,0.03,30,0.45,0.1,50,0.045,3,0.661,0.580465113947882
27,random,uniform,degree,27285,1000,3086,0.03,30,0.45,0.1,50,0.048,2,0.643,0.5482367674863449
28,random,uniform,degree,28294,1000,3089,0.03,30,0.45,0.1,50,0.044,2,0.639,0.5698484279640206
29,random,uniform,degree,29303,1000,2942,0.03,30,0.45,0.1,50,0.044,3,0.675,0.6081554979159832
30,random,uniform,degree,30312,1000,2900,0.03,30,0.45,0.1,50,0.043,2,0.658,0.587266900021958
31,random,uniform,degree,31321,1000,3005,0.03,30,0.45,0.1,50,0.047,1,0.648,0.5661397440872175
32,random,uniform,degree,32330,1000,2972,0.03,30,0.45,0.1,50,0.045,1,0.663,0.6022025331203816
33,random,uniform,degree,33339,1000,3050,0.03,30,0.45,0.1,50,0.042,2,0.647,0.5856310264184446
34,random,uniform,degree,34348,1000,3053,0.03,30,0.45,0.1,50,0.052,2,0.651,0.5555709512107259
35,random,uniform,degree,35357,1000,3039,0.03,30,0.45,0.1,50,0.051,4,0.638,0.5457850579274639
36,random,uniform,degree,36366,1000,3016,0.03,30,0.45,0.1,50,0.045,3,0.659,0.5828986547779222
37,random,uniform,degree,37375,1000,2978,0.03,30,0.45,0.1,50,0.051,3,0.641,0.5495036480841544
38,random,uniform,degree,38384,1000,3036,0.03,30,0.45,0.1,50,0.045,2,0.657,0.5911560507520767
39,random,uniform,degree,39393,1000,3000,0.03,30,0.45,0.1,50,0.047,3,0.653,0.563848084814399
40,random,uniform,degree,40402,1000,2961,0.03,30,0.45,0.1,50,0.045,2,0.654,0.5869470418890856
161,random,uniform,degree,162491,1000,3026,0.03,30,0.45,0.1,50,0.045,2,0.657,0.5768177173612288
162,random,uniform,degree,163500,1000,3087,0.03,30,0.45,0.1,50,0.049,3,0.624,0.5452789765823197
163,random,uniform,degree,164509,1000,3039,0.03,30,0.45,0.1,50,0.048,2,0.645,0.5598013073953431
164,random,uniform,degree,165518,1000,3012,0.03,30,0.45,0.1,50,0.053,2,0.666,0.5588088399423802
165,random,uniform,degree,166527,1000,3028,0.03,30,0.45,0.1,50,0.047,2,0.657,0.5784509110532844
166,random,uniform,degree,167536,1000,2956,0.03,30,0.45,0.1,50,0.041,1,0.672,0.6053553511625595
167,random,uniform,degree,168545,1000,3068,0.03,30,0.45,0.1,50,0.052,3,0.63,0.5257407696549373
168,random,uniform,degree,169554,1000,3018,0.03,30,0.45,0.1,50,0.051,2,0.654,0.5565131954212463
169,random,uniform,degree,170563,1000,3046,0.03,30,0.45,0.1,50,0.052,2,0.636,0.5344794696945596
170,random,uniform,degree,171572,1000,3096,0.03,30,0.45,0.1,50,0.041,1,0.661,0.6089567711480076
171,random,uniform,degree,172581,1000,3017,0.03,30,0.45,0.1,50,0.041,3,0.665,0.6080928973063908
172,random,uniform,degree,173590,1000,3044,0.03,30,0.45,0.1,50,0.044,3,0.647,0.5727944548328502
173,random,uniform,degree,174599,1000,3005,0.03,30,0.45,0.1,50,0.051,2,0.64,0.5549910570962603
174,random,uniform,degree,175608,1000,2994,0.03,30,0.45,0.1,50,0.043,2,0.668,0.5904769244386304
175,random,uniform,degree,176617,1000,2953,0.03,30,0.45,0.1,50,0.051,3,0.645,0.557405744671909
176,random,uniform,degree,177626,1000,2980,0.03,30,0.45,0.1,50,0.043,2,0.676,0.6200169144585541
177,random,uniform,degree,178635,1000,2968,0.03,30,0.45,0.1,50,0.06,3,0.623,0.5129827728867751
178,random,uniform,degree,179644,1000,3017,0.03,30,0.45,0.1,50,0.05,3,0.64,0.5476471599411524
179,random,uniform,degree,180653,1000,3124,0.03,30,0.45,0.1,50,0.047,2,0.639,0.5466268504707871
180,random,uniform,degree,181662,1000,3058,0.03,30,0.45,0.1,50,0.044,2,0.662,0.5837948961771465
201,scale_free,uniform,degree,202851,1000,2991,0.03,30,0.45,0.1,50,0.333,17,0.163,9.080739542789818e-05
202,scale_free,uniform,degree,203860,1000,2991,0.03,30,0.45,0.1,50,0.207,6,0.253,0.005056128512408279
203,scale_free,uniform,degree,204869,1000,2991,0.03,30,0.45,0.1,50,1.0,24,0.0,0.0
204,scale_free,uniform,degree,205878,1000,2991,0.03,30,0.45,0.1,50,0.285,11,0.183,0.0007764158347560308
205,scale_free,uniform,degree,206887,1000,2991,0.03,30,0.45,0.1,50,1.0,30,0.0,0.0
206,scale_free,uniform,degree,207896,1000,2991,0.03,30,0.45,0.1,50,0.275,10,0.193,0.0010762626569448997
207,scale_free,uniform,degree,208905,1000,2991,0.03,30,0.45,0.1,50,1.0,39,0.0,0.0
208,scale_free,uniform,degree,209914,1000,2991,0.03,30,0.45,0.1,50,1.0,32,0.0,0.0
209,scale_free,uniform,degree,210923,1000,2991,0.03,30,0.45,0.1,50,0.256,9,0.231,0.0012769260003155183
210,scale_free,uniform,degree,211932,1000,2991,0.03,30,0.45,0.1,50,1.0,23,0.0,0.0
211,scale_free,uniform,degree,212941,1000,2991,0.03,30,0.45,0.1,50,0.29,8,0.196,0.0007268601508931962
212,scale_free,uniform,degree,213950,1000,2991,0.03,30,0.45,0.1,50,0.429,31,0.116,0.0
213,scale_free,uniform,degree,214959,1000,2991,0.03,30,0.45,0.1,50,0.363,16,0.154,0.0
214,scale_free,uniform,degree,215968,1000,2991,0.03,30,0.45,0.1,50,1.0,18,0.0,0.0
215,scale_free,uniform,degree,216977,1000,2991,0.03,30,0.45,0.1,50,1.0,24,0.0,0.0
216,scale_free,uniform,degree,217986,1000,2991,0.03,30,0.45,0.1,50,0.275,24,0.188,0.0006946455552345412
217,scale_free,uniform,degree,218995,1000,2991,0.03,30,0.45,0.1,50,0.28,9,0.183,0.0010967901375647743
218,scale_free,uniform,degree,220004,1000,2991,0.03,30,0.45,0.1,50,0.249,12,0.218,0.0018674558591914995
219,scale_free,uniform,degree,221013,1000,2991,0.03,30,0.45,0.1,50,1.0,32,0.0,0.0
220,scale_free,uniform,degree,222022,1000,2991,0.03,30,0.45,0.1,50,0.305,13,0.166,0.00040765684868937355
241,scale_free,uniform,degree,243211,1000,2991,0.03,30,0.45,0.1,50,1.0,20,0.0,0.0
242,scale_free,uniform,degree,244220,1000,2991,0.03,30,0.45,0.1,50,0.306,30,0.187,0.0006002851749491003
243,scale_free,uniform,degree,245229,1000,2991,0.03,30,0.45,0.1,50,0.221,9,0.25,0.002707363577574309
244,scale_free,uniform,degree,246238,1000,2991,0.03,30,0.45,0.1,50,0.278,13,0.211,0.00034150273874189474
245,scale_free,uniform,degree,247247,1000,2991,0.03,30,0.45,0.1,50,0.371,23,0.13,0.0
246,scale_free,uniform,degree,248256,1000,2991,0.03,30,0.45,0.1,50,1.0,32,0.0,0.0
247,scale_free,uniform,degree,249265,1000,2991,0.03,30,0.45,0.1,50,0.407,22,0.126,0.00014726375167498806
248,scale_free,uniform,degree,250274,1000,2991,0.03,30,0.45,0.1,50,1.0,28,0.0,0.0
249,scale_free,uniform,degree,251283,1000,2991,0.03,30,0.45,0.1,50,1.0,25,0.0,0.0
250,scale_free,uniform,degree,252292,1000,2991,0.03,30,0.45,0.1,50,0.415,25,0.11,0.0
251,scale_free,uniform,degree,253301,1000,2991,0.03,30,0.45,0.1,50,1.0,23,0.0,0.0
252,scale_free,uniform,degree,254310,1000,2991,0.03,30,0.45,0.1,50,1.0,20,0.0,0.0
253,scale_free,uniform,degree,255319,1000,2991,0.03,30,0.45,0.1,50,1.0,19,0.0,0.0
254,scale_free,uniform,degree,256328,1000,2991,0.03,30,0.45,0.1,50,1.0,25,0.0,0.0
255,scale_free,uniform,degree,257337,1000,2991,0.03,30,0.45,0.1,50,0.198,6,0.266,0.0084665921284266
256,scale_free,uniform,degree,258346,1000,2991,0.03,30,0.45,0.1,50,0.269,9,0.181,0.0007415050584491001
257,scale_free,uniform,degree,259355,1000,2991,0.03,30,0.45,0.1,50,1.0,36,0.0,0.0
258,scale_free,uniform,degree,260364,1000,2991,0.03,30,0.45,0.1,50,1.0,46,0.0,0.0
259,scale_free,uniform,degree,261373,1000,2991,0.03,30,0.45,0.1,50,0.329,11,0.164,9.595642545399796e-05
260,scale_free,uniform,degree,262382,1000,2991,0.03,30,0.45,0.1,50,0.405,23,0.121,0.0
221,scale_free,uniform,degree,223031,1000,2991,0.03,30,0.45,0.1,50,0.238,6,0.244,0.0017791943564599059
222,scale_free,uniform,degree,224040,1000,2991,0.03,30,0.45,0.1,50,1.0,29,0.0,0.0
223,scale_free,uniform,degree,225049,1000,2991,0.03,30,0.45,0.1,50,0.326,11,0.149,0.00017531113229357197
224,scale_free,uniform,degree,226058,1000,2991,0.03,30,0.45,0.1,50,1.0,34,0.0,0.0
225,scale_free,uniform,degree,227067,1000,2991,0.03,30,0.45,0.1,50,0.314,12,0.162,0.0006784464920774782
226,scale_free,uniform,degree,228076,1000,2991,0.03,30,0.45,0.1,50,1.0,29,0.0,0.0
227,scale_free,uniform,degree,229085,1000,2991,0.03,30,0.45,0.1,50,1.0,42,0.0,0.0
228,scale_free,uniform,degree,230094,1000,2991,0.03,30,0.45,0.1,50,0.253,9,0.215,0.0016868849005844196
229,scale_free,uniform,degree,231103,1000,2991,0.03,30,0.45,0.1,50,0.308,13,0.194,0.0008797994399613719
230,scale_free,uniform,degree,232112,1000,2991,0.03,30,0.45,0.1,50,1.0,18,0.0,0.0
231,scale_free,uniform,degree,233121,1000,2991,0.03,30,0.45,0.1,50,0.318,11,0.151,0.00019068758457036695
