run_id,kind,weight_type,targeting,rng_seed,n,edges,seed_frac,seed_count,theta_mean,theta_sd,max_steps,final_adoption,steps_to_converge,xi_d_1,xi_a_1.5
1,random,uniform,degree,1051,100,262,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
2,random,uniform,degree,2060,100,248,0.03,3,0.3,0.05,50,0.06,1,0.66,0.7743129043659712
3,random,uniform,degree,3069,100,267,0.03,3,0.3,0.05,50,0.13,3,0.53,0.5815822485190651
4,random,uniform,degree,4078,100,252,0.03,3,0.3,0.05,50,0.18,7,0.45,0.528558943909406
5,random,uniform,degree,5087,100,250,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
6,random,uniform,degree,6096,100,249,0.03,3,0.3,0.05,50,0.07,1,0.64,0.7359038489982512
7,random,uniform,degree,7105,100,257,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
8,random,uniform,degree,8114,100,260,0.03,3,0.3,0.05,50,0.14,3,0.53,0.5564313242883274
9,random,uniform,degree,9123,100,260,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
10,random,uniform,degree,10132,100,231,0.03,3,0.3,0.05,50,0.23,5,0.42,0.44765118648434066
11,random,uniform,degree,11141,100,261,0.03,3,0.3,0.05,50,0.2,5,0.45,0.4451480288191614
12,random,uniform,degree,12150,100,252,0.03,3,0.3,0.05,50,0.13,4,0.54,0.591313036557455
13,random,uniform,degree,13159,100,232,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
14,random,uniform,degree,14168,100,248,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
15,random,uniform,degree,15177,100,250,0.03,3,0.3,0.05,50,1.0,12,0.0,0.0
16,random,uniform,degree,16186,100,249,0.03,3,0.3,0.05,50,0.06,1,0.69,0.7644633757323195
17,random,uniform,degree,17195,100,246,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
18,random,uniform,degree,18204,100,239,0.03,3,0.3,0.05,50,1.0,15,0.0,0.0
19,random,uniform,degree,19213,100,261,0.03,3,0.3,0.05,50,0.08,3,0.66,0.7240707998866586
20,random,uniform,degree,20222,100,234,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
21,random,uniform,degree,21231,100,269,0.03,3,0.3,0.05,50,0.05,1,0.66,0.7652205078294055
22,random,uniform,degree,22240,100,271,0.03,3,0.3,0.05,50,0.17,8,0.43,0.4620385849709072
23,random,uniform,degree,23249,100,216,0.03,3,0.3,0.05,50,1.0,12,0.0,0.0
24,random,uniform,degree,24258,100,266,0.03,3,0.3,0.05,50,0.18,7,0.47,0.4653742903795661
25,random,uniform,degree,25267,100,244,0.03,3,0.3,0.05,50,1.0,12,0.0,0.0
26,random,uniform,degree,26276,100,279,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
27,random,uniform,degree,27285,100,270,0.03,3,0.3,0.05,50,1.0,15,0.0,0.0
28,random,uniform,degree,28294,100,262,0.03,3,0.3,0.05,50,0.17,5,0.48,0.4910452317584024
29,random,uniform,degree,29303,100,247,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
30,random,uniform,degree,30312,100,243,0.03,3,0.3,0.05,50,0.07,2,0.68,0.7769457272440693
31,random,uniform,degree,31321,100,272,0.03,3,0.3,0.05,50,0.11,3,0.55,0.6248113855474207
32,random,uniform,degree,32330,100,250,0.03,3,0.3,0.05,50,0.15,5,0.51,0.5600810218750698
33,random,uniform,degree,33339,100,252,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
34,random,uniform,degree,34348,100,232,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
35,random,uniform,degree,35357,100,206,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
36,random,uniform,degree,36366,100,238,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
37,random,uniform,degree,37375,100,266,0.03,3,0.3,0.05,50,0.09,3,0.57,0.6685427081094114
38,random,uniform,degree,38384,100,267,0.03,3,0.3,0.05,50,0.16,7,0.45,0.5132493744862893
39,random,uniform,degree,39393,100,246,0.03,3,0.3,0.05,50,0.16,4,0.48,0.5477247026734904
40,random,uniform,degree,40402,100,246,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
41,random,uniform,degree,41411,100,246,0.03,3,0.3,0.05,50,1.0,12,0.0,0.0
42,random,uniform,degree,42420,100,231,0.03,3,0.3,0.05,50,0.09,2,0.67,0.7119653476828699
43,random,uniform,degree,43429,100,270,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
44,random,uniform,degree,44438,100,260,0.03,3,0.3,0.05,50,0.19,5,0.39,0.4364174748456086
45,random,uniform,degree,45447,100,263,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
46,random,uniform,degree,46456,100,230,0.03,3,0.3,0.05,50,1.0,12,0.0,0.0
47,random,uniform,degree,47465,100,252,0.03,3,0.3,0.05,50,0.1,2,0.64,0.6776641527768673
48,random,uniform,degree,48474,100,256,0.03,3,0.3,0.05,50,1.0,17,0.0,0.0
49,random,uniform,degree,49483,100,247,0.03,3,0.3,0.05,50,1.0,12,0.0,0.0
50,random,uniform,degree,50492,100,265,0.03,3,0.3,0.05,50,0.19,3,0.45,0.4612050487467089
51,random,uniform,degree,51501,100,259,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
52,random,uniform,degree,52510,100,260,0.03,3,0.3,0.05,50,1.0,8,0.0,0.0
53,random,uniform,degree,53519,100,270,0.03,3,0.3,0.05,50,1.0,15,0.0,0.0
54,random,uniform,degree,54528,100,231,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
55,random,uniform,degree,55537,100,249,0.03,3,0.3,0.05,50,1.0,14,0.0,0.0
56,random,uniform,degree,56546,100,219,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
57,random,uniform,degree,57555,100,239,0.03,3,0.3,0.05,50,1.0,14,0.0,0.0
58,random,uniform,degree,58564,100,239,0.03,3,0.3,0.05,50,1.0,16,0.0,0.0
59,random,uniform,degree,59573,100,247,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
60,random,uniform,degree,60582,100,257,0.03,3,0.3,0.05,50,1.0,17,0.0,0.0
61,random,uniform,degree,61591,100,251,0.03,3,0.3,0.05,50,0.12,3,0.58,0.6318684998775678
62,random,uniform,degree,62600,100,236,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
63,random,uniform,degree,63609,100,234,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
64,random,uniform,degree,64618,100,259,0.03,3,0.3,0.05,50,1.0,16,0.0,0.0
65,random,uniform,degree,65627,100,241,0.03,3,0.3,0.05,50,1.0,16,0.0,0.0
66,random,uniform,degree,66636,100,283,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
67,random,uniform,degree,67645,100,246,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
68,random,uniform,degree,68654,100,263,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
69,random,uniform,degree,69663,100,227,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
70,random,uniform,degree,70672,100,255,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
71,random,uniform,degree,71681,100,250,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
72,random,uniform,degree,72690,100,254,0.03,3,0.3,0.05,50,0.07,1,0.59,0.7119942648239765
73,random,uniform,degree,73699,100,229,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
74,random,uniform,degree,74708,100,257,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
75,random,uniform,degree,75717,100,270,0.03,3,0.3,0.05,50,1.0,16,0.0,0.0
76,random,uniform,degree,76726,100,251,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
77,random,uniform,degree,77735,100,246,0.03,3,0.3,0.05,50,0.16,6,0.54,0.5742889885394643
78,random,uniform,degree,78744,100,232,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
79,random,uniform,degree,79753,100,235,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
80,random,uniform,degree,80762,100,242,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
81,random,uniform,degree,81771,100,244,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
82,random,uniform,degree,82780,100,230,0.03,3,0.3,0.05,50,1.0,8,0.0,0.0
83,random,uniform,degree,83789,100,251,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
84,random,uniform,degree,84798,100,243,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
85,random,uniform,degree,85807,100,271,0.03,3,0.3,0.05,50,0.04,1,0.68,0.8066020697455863
86,random,uniform,degree,86816,100,240,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
87,random,uniform,degree,87825,100,240,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
88,random,uniform,degree,88834,100,254,0.03,3,0.3,0.05,50,0.15,4,0.5,0.5536617132384339
89,random,uniform,degree,89843,100,235,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
90,random,uniform,degree,90852,100,246,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
91,random,uniform,degree,91861,100,248,0.03,3,0.3,0.05,50,0.22,8,0.38,0.4342665143720578
92,random,uniform,degree,92870,100,257,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
93,random,uniform,degree,93879,100,253,0.03,3,0.3,0.05,50,1.0,12,0.0,0.0
94,random,uniform,degree,94888,100,236,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
95,random,uniform,degree,95897,100,232,0.03,3,0.3,0.05,50,0.13,3,0.54,0.6159231770090784
96,random,uniform,degree,96906,100,262,0.03,3,0.3,0.05,50,0.12,2,0.54,0.6025556820553547
97,random,uniform,degree,97915,100,263,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
98,random,uniform,degree,98924,100,251,0.03,3,0.3,0.05,50,0.05,1,0.68,0.788563785824327
99,random,uniform,degree,99933,100,241,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
100,random,uniform,degree,100942,100,257,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
101,random,uniform,degree,101951,100,246,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
102,random,uniform,degree,102960,100,254,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
103,random,uniform,degree,103969,100,252,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
104,random,uniform,degree,104978,100,255,0.03,3,0.3,0.05,50,0.13,2,0.52,0.583806087783787
105,random,uniform,degree,105987,100,220,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
106,random,uniform,degree,106996,100,272,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
107,random,uniform,degree,108005,100,256,0.03,3,0.3,0.05,50,1.0,15,0.0,0.0
108,random,uniform,degree,109014,100,280,0.03,3,0.3,0.05,50,0.1,3,0.59,0.6328906477354768
109,random,uniform,degree,110023,100,244,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
110,random,uniform,degree,111032,100,237,0.03,3,0.3,0.05,50,0.16,3,0.54,0.5720825774279932
111,random,uniform,degree,112041,100,257,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
112,random,uniform,degree,113050,100,273,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
113,random,uniform,degree,114059,100,257,0.03,3,0.3,0.05,50,0.2,5,0.47,0.4652741894194671
114,random,uniform,degree,115068,100,265,0.03,3,0.3,0.05,50,1.0,8,0.0,0.0
115,random,uniform,degree,116077,100,279,0.03,3,0.3,0.05,50,0.05,2,0.66,0.7753851676793189
116,random,uniform,degree,117086,100,249,0.03,3,0.3,0.05,50,0.1,3,0.62,0.6881424528063601
117,random,uniform,degree,118095,100,268,0.03,3,0.3,0.05,50,0.13,6,0.55,0.58746322640357
118,random,uniform,degree,119104,100,268,0.03,3,0.3,0.05,50,0.12,2,0.55,0.6181238220820785
119,random,uniform,degree,120113,100,268,0.03,3,0.3,0.05,50,0.06,3,0.69,0.7501732581436132
120,random,uniform,degree,121122,100,242,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
121,random,uniform,degree,122131,100,255,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
122,random,uniform,degree,123140,100,239,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
123,random,uniform,degree,124149,100,269,0.03,3,0.3,0.05,50,0.11,2,0.55,0.6315617557934786
124,random,uniform,degree,125158,100,231,0.03,3,0.3,0.05,50,1.0,15,0.0,0.0
125,random,uniform,degree,126167,100,252,0.03,3,0.3,0.05,50,1.0,12,0.0,0.0
126,random,uniform,degree,127176,100,236,0.03,3,0.3,0.05,50,1.0,16,0.0,0.0
127,random,uniform,degree,128185,100,252,0.03,3,0.3,0.05,50,0.1,2,0.56,0.6459148945449235
128,random,uniform,degree,129194,100,259,0.03,3,0.3,0.05,50,0.1,2,0.53,0.6350619654558906
129,random,uniform,degree,130203,100,273,0.03,3,0.3,0.05,50,0.05,1,0.68,0.7887252836702073
130,random,uniform,degree,131212,100,263,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
131,random,uniform,degree,132221,100,249,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
132,random,uniform,degree,133230,100,242,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
133,random,uniform,degree,134239,100,250,0.03,3,0.3,0.05,50,1.0,15,0.0,0.0
134,random,uniform,degree,135248,100,238,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
135,random,uniform,degree,136257,100,217,0.03,3,0.3,0.05,50,0.06,1,0.68,0.792321724734172
136,random,uniform,degree,137266,100,234,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
137,random,uniform,degree,138275,100,237,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
138,random,uniform,degree,139284,100,249,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
139,random,uniform,degree,140293,100,274,0.03,3,0.3,0.05,50,0.08,3,0.61,0.6920106716491068
140,random,uniform,degree,141302,100,253,0.03,3,0.3,0.05,50,0.12,2,0.52,0.6043804072827222
141,random,uniform,degree,142311,100,254,0.03,3,0.3,0.05,50,1.0,12,0.0,0.0
142,random,uniform,degree,143320,100,226,0.03,3,0.3,0.05,50,0.16,3,0.51,0.5712163647237591
143,random,uniform,degree,144329,100,263,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
144,random,uniform,degree,145338,100,255,0.03,3,0.3,0.05,50,1.0,8,0.0,0.0
145,random,uniform,degree,146347,100,259,0.03,3,0.3,0.05,50,0.13,4,0.51,0.5853135712061995
146,random,uniform,degree,147356,100,249,0.03,3,0.3,0.05,50,0.09,2,0.64,0.7032249034241351
147,random,uniform,degree,148365,100,248,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
148,random,uniform,degree,149374,100,273,0.03,3,0.3,0.05,50,0.08,2,0.63,0.7109594701621208
149,random,uniform,degree,150383,100,265,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
150,random,uniform,degree,151392,100,261,0.03,3,0.3,0.05,50,0.08,2,0.56,0.6991062166476132
151,random,uniform,degree,152401,100,264,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
152,random,uniform,degree,153410,100,254,0.03,3,0.3,0.05,50,1.0,15,0.0,0.0
153,random,uniform,degree,154419,100,241,0.03,3,0.3,0.05,50,0.07,2,0.67,0.7608833672427562
154,random,uniform,degree,155428,100,258,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
155,random,uniform,degree,156437,100,248,0.03,3,0.3,0.05,50,0.19,7,0.43,0.47121630434174355
156,random,uniform,degree,157446,100,253,0.03,3,0.3,0.05,50,0.13,2,0.54,0.5833307146253949
157,random,uniform,degree,158455,100,276,0.03,3,0.3,0.05,50,1.0,16,0.0,0.0
158,random,uniform,degree,159464,100,263,0.03,3,0.3,0.05,50,0.08,3,0.62,0.6993080563744379
159,random,uniform,degree,160473,100,266,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
160,random,uniform,degree,161482,100,277,0.03,3,0.3,0.05,50,0.04,1,0.67,0.8025480574862496
161,random,uniform,degree,162491,100,265,0.03,3,0.3,0.05,50,0.15,7,0.49,0.539987484271539
162,random,uniform,degree,163500,100,252,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
163,random,uniform,degree,164509,100,255,0.03,3,0.3,0.05,50,1.0,8,0.0,0.0
164,random,uniform,degree,165518,100,235,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
165,random,uniform,degree,166527,100,245,0.03,3,0.3,0.05,50,0.09,3,0.61,0.6887355929120893
166,random,uniform,degree,167536,100,220,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
167,random,uniform,degree,168545,100,232,0.03,3,0.3,0.05,50,0.16,6,0.51,0.5520445131737486
168,random,uniform,degree,169554,100,246,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
169,random,uniform,degree,170563,100,265,0.03,3,0.3,0.05,50,0.13,5,0.48,0.5750154844481614
170,random,uniform,degree,171572,100,239,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
171,random,uniform,degree,172581,100,257,0.03,3,0.3,0.05,50,1.0,12,0.0,0.0
172,random,uniform,degree,173590,100,250,0.03,3,0.3,0.05,50,0.26,11,0.32,0.3448459275187799
173,random,uniform,degree,174599,100,265,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
174,random,uniform,degree,175608,100,264,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
175,random,uniform,degree,176617,100,259,0.03,3,0.3,0.05,50,1.0,15,0.0,0.0
176,random,uniform,degree,177626,100,242,0.03,3,0.3,0.05,50,1.0,14,0.0,0.0
177,random,uniform,degree,178635,100,269,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
178,random,uniform,degree,179644,100,272,0.03,3,0.3,0.05,50,0.04,1,0.71,0.812346329485643
179,random,uniform,degree,180653,100,240,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
180,random,uniform,degree,181662,100,264,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
181,random,uniform,degree,182671,100,236,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
182,random,uniform,degree,183680,100,264,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
183,random,uniform,degree,184689,100,243,0.03,3,0.3,0.05,50,1.0,12,0.0,0.0
184,random,uniform,degree,185698,100,252,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
185,random,uniform,degree,186707,100,251,0.03,3,0.3,0.05,50,0.05,1,0.65,0.7750578447445894
186,random,uniform,degree,187716,100,248,0.03,3,0.3,0.05,50,0.1,2,0.59,0.675615722148321
187,random,uniform,degree,188725,100,280,0.03,3,0.3,0.05,50,1.0,12,0.0,0.0
188,random,uniform,degree,189734,100,265,0.03,3,0.3,0.05,50,0.14,6,0.5,0.5867035428102011
189,random,uniform,degree,190743,100,246,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
190,random,uniform,degree,191752,100,222,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
191,random,uniform,degree,192761,100,236,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
192,random,uniform,degree,193770,100,267,0.03,3,0.3,0.05,50,0.11,3,0.6,0.6658235016994718
193,random,uniform,degree,194779,100,247,0.03,3,0.3,0.05,50,0.24,6,0.36,0.36749026801553875
194,random,uniform,degree,195788,100,253,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
195,random,uniform,degree,196797,100,238,0.03,3,0.3,0.05,50,1.0,14,0.0,0.0
196,random,uniform,degree,197806,100,281,0.03,3,0.3,0.05,50,0.12,4,0.51,0.5746563265495814
197,random,uniform,degree,198815,100,249,0.03,3,0.3,0.05,50,0.09,2,0.6,0.6897895851373569
198,random,uniform,degree,199824,100,240,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
199,random,uniform,degree,200833,100,248,0.03,3,0.3,0.05,50,1.0,15,0.0,0.0
200,random,uniform,degree,201842,100,232,0.03,3,0.3,0.05,50,1.0,12,0.0,0.0
201,random,uniform,degree,202851,100,243,0.03,3,0.3,0.05,50,1.0,16,0.0,0.0
202,random,uniform,degree,203860,100,220,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
203,random,uniform,degree,204869,100,259,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
204,random,uniform,degree,205878,100,274,0.03,3,0.3,0.05,50,0.1,2,0.62,0.6722509280871491
205,random,uniform,degree,206887,100,265,0.03,3,0.3,0.05,50,1.0,14,0.0,0.0
206,random,uniform,degree,207896,100,223,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
207,random,uniform,degree,208905,100,271,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
208,random,uniform,degree,209914,100,234,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
209,random,uniform,degree,210923,100,239,0.03,3,0.3,0.05,50,1.0,14,0.0,0.0
210,random,uniform,degree,211932,100,266,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
211,random,uniform,degree,212941,100,258,0.03,3,0.3,0.05,50,1.0,14,0.0,0.0
212,random,uniform,degree,213950,100,241,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
213,random,uniform,degree,214959,100,255,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
214,random,uniform,degree,215968,100,269,0.03,3,0.3,0.05,50,0.16,7,0.47,0.5230694459020604
215,random,uniform,degree,216977,100,257,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
216,random,uniform,degree,217986,100,243,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
217,random,uniform,degree,218995,100,247,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
218,random,uniform,degree,220004,100,246,0.03,3,0.3,0.05,50,1.0,8,0.0,0.0
219,random,uniform,degree,221013,100,255,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
220,random,uniform,degree,222022,100,231,0.03,3,0.3,0.05,50,0.14,5,0.54,0.6143102904077222
221,random,uniform,degree,223031,100,222,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
222,random,uniform,degree,224040,100,211,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
223,random,uniform,degree,225049,100,248,0.03,3,0.3,0.05,50,1.0,15,0.0,0.0
224,random,uniform,degree,226058,100,259,0.03,3,0.3,0.05,50,1.0,12,0.0,0.0
225,random,uniform,degree,227067,100,257,0.03,3,0.3,0.05,50,0.19,8,0.47,0.4882428179916656
226,random,uniform,degree,228076,100,242,0.03,3,0.3,0.05,50,0.12,3,0.57,0.6221950436779204
227,random,uniform,degree,229085,100,247,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
228,random,uniform,degree,230094,100,238,0.03,3,0.3,0.05,50,1.0,14,0.0,0.0
229,random,uniform,degree,231103,100,257,0.03,3,0.3,0.05,50,0.12,4,0.57,0.6349219727686367
230,random,uniform,degree,232112,100,226,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
231,random,uniform,degree,233121,100,233,0.03,3,0.3,0.05,50,1.0,15,0.0,0.0
232,random,uniform,degree,234130,100,233,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
233,random,uniform,degree,235139,100,284,0.03,3,0.3,0.05,50,0.05,1,0.67,0.763545408600525
234,random,uniform,degree,236148,100,259,0.03,3,0.3,0.05,50,0.11,3,0.55,0.6335277018474479
235,random,uniform,degree,237157,100,260,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
236,random,uniform,degree,238166,100,224,0.03,3,0.3,0.05,50,1.0,8,0.0,0.0
237,random,uniform,degree,239175,100,229,0.03,3,0.3,0.05,50,0.21,6,0.4,0.45749807929403785
238,random,uniform,degree,240184,100,246,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
239,random,uniform,degree,241193,100,266,0.03,3,0.3,0.05,50,0.13,4,0.51,0.5968075588558006
240,random,uniform,degree,242202,100,256,0.03,3,0.3,0.05,50,0.14,4,0.47,0.5684773283782173
241,random,uniform,degree,243211,100,229,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
242,random,uniform,degree,244220,100,226,0.03,3,0.3,0.05,50,1.0,15,0.0,0.0
243,random,uniform,degree,245229,100,272,0.03,3,0.3,0.05,50,0.14,5,0.54,0.5707652736209089
244,random,uniform,degree,246238,100,238,0.03,3,0.3,0.05,50,1.0,6,0.0,0.0
245,random,uniform,degree,247247,100,253,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
246,random,uniform,degree,248256,100,248,0.03,3,0.3,0.05,50,0.14,2,0.58,0.6101061020745508
247,random,uniform,degree,249265,100,253,0.03,3,0.3,0.05,50,1.0,14,0.0,0.0
248,random,uniform,degree,250274,100,266,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
249,random,uniform,degree,251283,100,281,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
250,random,uniform,degree,252292,100,248,0.03,3,0.3,0.05,50,1.0,12,0.0,0.0
251,random,uniform,degree,253301,100,245,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
252,random,uniform,degree,254310,100,232,0.03,3,0.3,0.05,50,1.0,17,0.0,0.0
253,random,uniform,degree,255319,100,273,0.03,3,0.3,0.05,50,0.17,11,0.4,0.48511641024748625
254,random,uniform,degree,256328,100,222,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
255,random,uniform,degree,257337,100,254,0.03,3,0.3,0.05,50,1.0,12,0.0,0.0
256,random,uniform,degree,258346,100,245,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
257,random,uniform,degree,259355,100,220,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
258,random,uniform,degree,260364,100,238,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
259,random,uniform,degree,261373,100,247,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
260,random,uniform,degree,262382,100,260,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
261,random,uniform,degree,263391,100,271,0.03,3,0.3,0.05,50,1.0,7,0.0,0.0
262,random,uniform,degree,264400,100,244,0.03,3,0.3,0.05,50,0.19,7,0.42,0.4517410806035803
263,random,uniform,degree,265409,100,233,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
264,random,uniform,degree,266418,100,250,0.03,3,0.3,0.05,50,1.0,15,0.0,0.0
265,random,uniform,degree,267427,100,256,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
266,random,uniform,degree,268436,100,265,0.03,3,0.3,0.05,50,0.12,2,0.51,0.602483526623736
267,random,uniform,degree,269445,100,227,0.03,3,0.3,0.05,50,1.0,12,0.0,0.0
268,random,uniform,degree,270454,100,259,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
269,random,uniform,degree,271463,100,237,0.03,3,0.3,0.05,50,1.0,11,0.0,0.0
270,random,uniform,degree,272472,100,242,0.03,3,0.3,0.05,50,1.0,9,0.0,0.0
271,random,uniform,degree,273481,100,252,0.03,3,0.3,0.05,50,0.1,2,0.6,0.6859961641014327
272,random,uniform,degree,274490,100,234,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
273,random,uniform,degree,275499,100,266,0.03,3,0.3,0.05,50,1.0,12,0.0,0.0
274,random,uniform,degree,276508,100,239,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
275,random,uniform,degree,277517,100,256,0.03,3,0.3,0.05,50,0.07,2,0.65,0.7331932234142282
276,random,uniform,degree,278526,100,266,0.03,3,0.3,0.05,50,1.0,12,0.0,0.0
277,random,uniform,degree,279535,100,260,0.03,3,0.3,0.05,50,1.0,12,0.0,0.0
278,random,uniform,degree,280544,100,237,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
279,random,uniform,degree,281553,100,262,0.03,3,0.3,0.05,50,1.0,10,0.0,0.0
280,random,uniform,degree,282562,100,274,0.03,3,0.3,0.05,50,1.0,13,0.0,0.0
